"kingdom","phylum","class","order","family","sub_family","genus","iucn_threat_status","common_name_description","Sampling.Point","value","Species"
"Animalia","Arthropoda","Insecta","Megaloptera","Sialidae",NA,"Sialis",2,"alderfly larva","x030724_att20_mzb6",2,"Sialis lutaria"
"Animalia","Arthropoda","Insecta","Megaloptera","Sialidae",NA,"Sialis",2,"alderfly larva","x010724_att23_mzb3",1,"Sialis lutaria"
"Animalia","Arthropoda","Insecta","Megaloptera","Sialidae",NA,"Sialis",2,"alderfly larva","x010724_att24_mzb5",2,"Sialis lutaria"
"Animalia","Arthropoda","Insecta","Megaloptera","Sialidae",NA,"Sialis",2,"alderfly larva","x010724_att24_mzb6",2,"Sialis lutaria"
"Animalia","Arthropoda","Insecta","Odonata","Aeshnidae",NA,"Aeshna",1,"brown hawker dragonfly","x010724_att24_mzb6",1,"Aeshna grandis"
"Animalia","Arthropoda","Insecta","Odonata","Aeshnidae",NA,"Aeshna",4,"common brown hawker","x100724_att09_mzb10",1,"Aeshna juncea"
"Animalia","Arthropoda","Insecta","Odonata","Aeshnidae",NA,"Aeshna",1,"southern hawker","x050724_att01_mzb1",1,"Aeshna cyanea"
"Animalia","Arthropoda","Insecta","Odonata","Aeshnidae",NA,"Aeshna",1,"southern hawker","x050724_att01_mzb2",3,"Aeshna cyanea"
"Animalia","Arthropoda","Insecta","Odonata","Aeshnidae",NA,"Aeshna",1,"southern hawker","x040724_att07_mzb2",1,"Aeshna cyanea"
"Animalia","Arthropoda","Insecta","Odonata","Aeshnidae",NA,"Aeshna",1,"southern hawker","x050724_att08_mzb10",2,"Aeshna cyanea"
"Animalia","Arthropoda","Insecta","Odonata","Aeshnidae",NA,"Aeshna",1,"southern hawker","x020724_att16_mzb4",1,"Aeshna cyanea"
"Animalia","Arthropoda","Insecta","Odonata","Aeshnidae",NA,"Aeshna",1,"southern hawker","x020724_att17_mzb5",1,"Aeshna cyanea"
"Animalia","Arthropoda","Insecta","Odonata","Aeshnidae",NA,"Aeshna",1,"southern hawker","x010724_att21_mzb8",1,"Aeshna cyanea"
"Animalia","Arthropoda","Insecta","Odonata","Aeshnidae",NA,"Aeshna",1,"migrant hawker","x100724_att10_mzb11",1,"Aeshna mixta"
"Animalia","Arthropoda","Insecta","Odonata","Aeshnidae",NA,"Anax",1,"emperor dragonfly","x030724_att20_mzb5",1,"Anax imperator"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,"Enallagma",1,"common blue damselfly","x100724_att10_mzb12",2,"Enallagma cyathigerum"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,"Enallagma",1,"common blue damselfly","x010724_att22_mzb2",1,"Enallagma cyathigerum"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,"Ischnura",1,"blue tailed damselfly","x050724_att01_mzb2",1,"Ischnura elegans"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,"Ischnura",1,"blue tailed damselfly","x050724_att03_mzb5",1,"Ischnura elegans"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,"Ischnura",1,"blue tailed damselfly","x040724_att05_mzb3",1,"Ischnura elegans"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,"Ischnura",1,"blue tailed damselfly","x040724_att06_mzb6",1,"Ischnura elegans"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,"Ischnura",1,"blue tailed damselfly","x050724_att08_mzb9",5,"Ischnura elegans"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,"Ischnura",1,"blue tailed damselfly","x050724_att08_mzb10",1,"Ischnura elegans"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,"Ischnura",1,"blue tailed damselfly","x100724_att09_mzb9",1,"Ischnura elegans"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,"Ischnura",1,"blue tailed damselfly","x100724_att10_mzb11",2,"Ischnura elegans"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,"Ischnura",1,"blue tailed damselfly","x100724_att10_mzb12",2,"Ischnura elegans"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,"Ischnura",1,"blue tailed damselfly","x020724_att15_mzb2",2,"Ischnura elegans"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,"Ischnura",1,"blue tailed damselfly","x020724_att16_mzb3",9,"Ischnura elegans"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,"Ischnura",1,"blue tailed damselfly","x020724_att17_mzb5",2,"Ischnura elegans"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,"Ischnura",1,"blue tailed damselfly","x030724_att20_mzb5",1,"Ischnura elegans"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,"Ischnura",1,"blue tailed damselfly","x010724_att23_mzb3",1,"Ischnura elegans"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,"Ischnura",1,"blue tailed damselfly","x010724_att24_mzb5",4,"Ischnura elegans"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,NA,1,"unknown damselfly nymph","x040724_att07_mzb2",1,"Coenagrionidae"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,NA,1,"unknown damselfly nymph","x050724_att08_mzb10",2,"Coenagrionidae"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,NA,1,"unknown damselfly nymph","x100724_att10_mzb12",6,"Coenagrionidae"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,NA,1,"unknown damselfly nymph","x020724_att16_mzb4",1,"Coenagrionidae"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,NA,1,"unknown damselfly nymph","x030724_att19_mzb4",1,"Coenagrionidae"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,NA,1,"unknown damselfly nymph","x010724_att21_mzb8",2,"Coenagrionidae"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,NA,1,"unknown damselfly nymph","x010724_att22_mzb2",1,"Coenagrionidae"
"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",NA,NA,1,"unknown damselfly nymph","x010724_att24_mzb6",1,"Coenagrionidae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x050724_att01_mzb1",12,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x050724_att01_mzb2",3,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x050724_att03_mzb6",3,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x050724_att04_mzb7",8,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x050724_att04_mzb8",1,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x040724_att05_mzb3",1,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x040724_att05_mzb4",5,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x040724_att06_mzb5",6,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x040724_att07_mzb1",3,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x040724_att07_mzb2",5,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x050724_att08_mzb9",2,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x050724_att08_mzb10",1,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x100724_att09_mzb9",2,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x100724_att10_mzb11",6,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x100724_att10_mzb12",4,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x100724_att11_mzb7",3,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x100724_att11_mzb8",1,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x100724_att12_mzb3",12,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x100724_att12_mzb4",3,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x100724_att13_mzb1",1,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x100724_att13_mzb2",7,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x100724_att14_mzb5",4,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x100724_att14_mzb6",3,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x020724_att16_mzb3",6,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x020724_att16_mzb4",2,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x020724_att17_mzb5",1,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x020724_att17_mzb6",1,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x030724_att18_mzb1",29,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x030724_att18_mzb2",13,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x030724_att19_mzb3",2,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x030724_att19_mzb4",1,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x030724_att20_mzb5",5,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x010724_att21_mzb7",1,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x010724_att21_mzb8",1,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x010724_att22_mzb1",1,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x010724_att22_mzb2",3,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x010724_att23_mzb3",4,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x010724_att23_mzb4",2,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x010724_att24_mzb5",4,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Leptoceridae",NA,NA,1,"caddis fly","x010724_att24_mzb6",10,"Leptoceridae"
"Animalia","Arthropoda","Insecta","Trichoptera","Limnephilidae",NA,NA,1,"caddis fly","x050724_att02_mzb4",1,"Limnephilidae"
"Animalia","Arthropoda","Insecta","Trichoptera","Limnephilidae",NA,NA,1,"caddis fly","x040724_att07_mzb1",3,"Limnephilidae"
"Animalia","Arthropoda","Insecta","Trichoptera","Limnephilidae",NA,NA,1,"caddis fly","x040724_att07_mzb2",1,"Limnephilidae"
"Animalia","Arthropoda","Insecta","Trichoptera","Limnephilidae",NA,NA,1,"caddis fly","x100724_att13_mzb2",1,"Limnephilidae"
"Animalia","Arthropoda","Insecta","Trichoptera","Limnephilidae",NA,NA,1,"caddis fly","x100724_att14_mzb5",1,"Limnephilidae"
"Animalia","Arthropoda","Insecta","Trichoptera","Limnephilidae",NA,NA,1,"caddis fly","x030724_att18_mzb2",2,"Limnephilidae"
"Animalia","Arthropoda","Insecta","Trichoptera","Limnephilidae",NA,NA,1,"caddis fly","x030724_att19_mzb4",1,"Limnephilidae"
"Animalia","Arthropoda","Insecta","Trichoptera","Molannidae",NA,"Molanna",1,"caddis fly","x050724_att04_mzb7",1,"Molanna angustata"
"Animalia","Arthropoda","Insecta","Trichoptera","Molannidae",NA,"Molanna",1,"caddis fly","x050724_att04_mzb8",2,"Molanna angustata"
"Animalia","Arthropoda","Insecta","Trichoptera","Molannidae",NA,"Molanna",1,"caddis fly","x040724_att07_mzb1",3,"Molanna angustata"
"Animalia","Arthropoda","Insecta","Trichoptera","Molannidae",NA,"Molanna",1,"caddis fly","x040724_att07_mzb2",2,"Molanna angustata"
"Animalia","Arthropoda","Insecta","Trichoptera","Molannidae",NA,"Molanna",1,"caddis fly","x100724_att10_mzb11",1,"Molanna angustata"
"Animalia","Arthropoda","Insecta","Trichoptera","Molannidae",NA,"Molanna",1,"caddis fly","x100724_att13_mzb1",2,"Molanna angustata"
"Animalia","Arthropoda","Insecta","Trichoptera","Molannidae",NA,"Molanna",1,"caddis fly","x100724_att13_mzb2",2,"Molanna angustata"
"Animalia","Arthropoda","Insecta","Trichoptera","Molannidae",NA,"Molanna",1,"caddis fly","x030724_att18_mzb1",3,"Molanna angustata"
"Animalia","Arthropoda","Insecta","Trichoptera","Molannidae",NA,"Molanna",1,"caddis fly","x030724_att18_mzb2",2,"Molanna angustata"
"Animalia","Arthropoda","Insecta","Trichoptera","Molannidae",NA,"Molanna",1,"caddis fly","x030724_att19_mzb4",1,"Molanna angustata"
"Animalia","Arthropoda","Insecta","Trichoptera","Molannidae",NA,"Molanna",1,"caddis fly","x010724_att23_mzb3",1,"Molanna angustata"
"Animalia","Arthropoda","Insecta","Trichoptera","Molannidae",NA,"Molanna",1,"caddis fly","x010724_att24_mzb5",1,"Molanna angustata"
"Animalia","Arthropoda","Insecta","Trichoptera","Molannidae",NA,"Molanna",1,"caddis fly","x010724_att24_mzb6",3,"Molanna angustata"
"Animalia","Arthropoda","Malacostraca","Decapoda","Cambaridae",NA,"Faxonius",1,"spiny cheek crayfish","x020724_att16_mzb3",1,"Faxonius limosus"
"Animalia","Arthropoda","Malacostraca","Decapoda","Cambaridae",NA,"Faxonius",1,"spiny cheek crayfish","x020724_att17_mzb6",1,"Faxonius limosus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x050724_att01_mzb1",143,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x050724_att01_mzb2",76,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x050724_att02_mzb3",50,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x050724_att02_mzb4",38,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x050724_att03_mzb5",113,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x050724_att03_mzb6",64,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x050724_att04_mzb7",46,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x050724_att04_mzb8",81,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x040724_att05_mzb3",9,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x040724_att05_mzb4",8,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x040724_att06_mzb5",4,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x040724_att06_mzb6",22,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x040724_att07_mzb1",40,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x040724_att07_mzb2",32,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x050724_att08_mzb9",56,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x050724_att08_mzb10",37,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x100724_att09_mzb9",16,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x100724_att09_mzb10",5,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x100724_att10_mzb11",54,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x100724_att10_mzb12",57,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x100724_att11_mzb7",11,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x100724_att11_mzb8",3,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x100724_att12_mzb3",2,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x100724_att12_mzb4",1,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x100724_att13_mzb1",32,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x100724_att13_mzb2",14,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x100724_att14_mzb5",7,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x100724_att14_mzb6",8,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x020724_att15_mzb1",14,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x020724_att15_mzb2",57,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x020724_att16_mzb3",38,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x020724_att16_mzb4",29,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x020724_att17_mzb5",156,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x020724_att17_mzb6",135,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x030724_att18_mzb1",76,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x030724_att18_mzb2",13,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x030724_att19_mzb3",117,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x030724_att19_mzb4",52,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x030724_att20_mzb5",76,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x030724_att20_mzb6",92,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x010724_att21_mzb8",2,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x010724_att22_mzb1",76,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x010724_att22_mzb2",57,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x010724_att23_mzb3",32,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x010724_att23_mzb4",29,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x010724_att24_mzb5",56,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Crangonyctidae",NA,"Crangonyx",1,"freshwater shrimp","x010724_att24_mzb6",12,"Crangonyx floridanus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,"Dikerogammarus",1,"killer shrimp","x050724_att03_mzb6",2,"Dikerogammarus villosus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,"Dikerogammarus",1,"killer shrimp","x050724_att04_mzb7",10,"Dikerogammarus villosus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,"Dikerogammarus",1,"killer shrimp","x040724_att07_mzb1",2,"Dikerogammarus villosus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,"Dikerogammarus",1,"killer shrimp","x040724_att07_mzb2",1,"Dikerogammarus villosus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,"Dikerogammarus",1,"killer shrimp","x050724_att08_mzb10",1,"Dikerogammarus villosus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,"Dikerogammarus",1,"killer shrimp","x100724_att13_mzb1",2,"Dikerogammarus villosus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,"Dikerogammarus",1,"killer shrimp","x020724_att16_mzb3",20,"Dikerogammarus villosus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,"Dikerogammarus",1,"killer shrimp","x020724_att16_mzb4",25,"Dikerogammarus villosus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,"Dikerogammarus",1,"killer shrimp","x020724_att17_mzb5",1,"Dikerogammarus villosus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,"Dikerogammarus",1,"killer shrimp","x010724_att21_mzb7",3,"Dikerogammarus villosus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,"Dikerogammarus",1,"killer shrimp","x010724_att21_mzb8",1,"Dikerogammarus villosus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,"Dikerogammarus",1,"killer shrimp","x010724_att22_mzb2",4,"Dikerogammarus villosus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,"Dikerogammarus",1,"killer shrimp","x010724_att24_mzb5",4,"Dikerogammarus villosus"
"Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,"Dikerogammarus",1,"killer shrimp","x010724_att24_mzb6",12,"Dikerogammarus villosus"
"Animalia","Arthropoda","Malacostraca","Isopoda","Asellidae",NA,"Asellus",4,"hoglouse","x050724_att01_mzb1",95,"Asellus aquaticus"
"Animalia","Arthropoda","Malacostraca","Isopoda","Asellidae",NA,"Asellus",4,"hoglouse","x050724_att01_mzb2",45,"Asellus aquaticus"
"Animalia","Arthropoda","Malacostraca","Isopoda","Asellidae",NA,"Asellus",4,"hoglouse","x050724_att02_mzb3",18,"Asellus aquaticus"
"Animalia","Arthropoda","Malacostraca","Isopoda","Asellidae",NA,"Asellus",4,"hoglouse","x050724_att02_mzb4",10,"Asellus aquaticus"
"Animalia","Arthropoda","Malacostraca","Isopoda","Asellidae",NA,"Asellus",4,"hoglouse","x050724_att03_mzb5",80,"Asellus aquaticus"
"Animalia","Arthropoda","Malacostraca","Isopoda","Asellidae",NA,"Asellus",4,"hoglouse","x050724_att03_mzb6",100,"Asellus aquaticus"
"Animalia","Arthropoda","Malacostraca","Isopoda","Asellidae",NA,"Asellus",4,"hoglouse","x050724_att04_mzb7",22,"Asellus aquaticus"
"Animalia","Arthropoda","Malacostraca","Isopoda","Asellidae",NA,"Asellus",4,"hoglouse","x050724_att04_mzb8",60,"Asellus aquaticus"
"Animalia","Arthropoda","Malacostraca","Isopoda","Asellidae",NA,"Asellus",4,"hoglouse","x040724_att05_mzb4",26,"Asellus aquaticus"
"Animalia","Arthropoda","Malacostraca","Isopoda","Asellidae",NA,"Asellus",4,"hoglouse","x040724_att06_mzb5",10,"Asellus aquaticus"
"Animalia","Arthropoda","Malacostraca","Isopoda","Asellidae",NA,"Asellus",4,"hoglouse","x040724_att06_mzb6",31,"Asellus aquaticus"
"Animalia","Arthropoda","Malacostraca","Isopoda","Asellidae",NA,"Asellus",4,"hoglouse","x040724_att07_mzb1",17,"Asellus aquaticus"
"Animalia","Arthropoda","Malacostraca","Isopoda","Asellidae",NA,"Asellus",4,"hoglouse","x040724_att07_mzb2",16,"Asellus aquaticus"
"Animalia","Arthropoda","Malacostraca","Isopoda","Asellidae",NA,"Asellus",4,"hoglouse","x050724_att08_mzb9",52,"Asellus aquaticus"
