Site,Location_ID,Lat,Long,Habitat,UK_Name,Scientific Name,Month_ID ,Month 1 Days Detected (%),Conservation Status (IUCN GB),,
Attenborough,32,52.910867,-1.21381,reedbed,Cuckoo,Cuculus canorus,53,62.5,red,,
Attenborough,32,52.910867,-1.21381,reedbed,Blue Tit,Cyanistes caeruleus,48,100,green,,
Attenborough,32,52.910867,-1.21381,reedbed,Chiffchaff,Phylloscopus collybita,48,87.5,green,,
Attenborough,32,52.910867,-1.21381,reedbed,Great Tit,Parus major,46,75,green,,
Attenborough,32,52.910867,-1.21381,reedbed,Woodcock,Scolopax rusticola,42,87.5,red,,
Attenborough,32,52.910867,-1.21381,reedbed,Treecreeper,Certhia familiaris,39,87.5,green,,
Attenborough,32,52.910867,-1.21381,reedbed,Mallard,Anas platyrhynchos,30,62.5,amber,,
Attenborough,32,52.910867,-1.21381,reedbed,Canada Goose,Branta canadensis,28,87.5,introduced,,
Attenborough,32,52.910867,-1.21381,reedbed,Pheasant,Phasianus colchicus,25,50,introduced,,
Attenborough,32,52.910867,-1.21381,reedbed,Black-headed Gull,Chroicocephalus ridibundus,17,50,amber,,
Attenborough,32,52.910867,-1.21381,reedbed,Greylag Goose,Anser anser,14,50,amber,,
Attenborough,32,52.910867,-1.21381,reedbed,Great Spotted Woodpecker,Dendrocopos major,14,50,green,,
Attenborough,32,52.910867,-1.21381,reedbed,Rook,Corvus frugilegus,14,87.5,amber,,
Attenborough,32,52.910867,-1.21381,reedbed,Grey Heron,Ardea cinerea,12,62.5,green,,
Attenborough,32,52.910867,-1.21381,reedbed,Tawny Owl,Strix aluco,9,50,amber,,
Attenborough,32,52.910867,-1.21381,reedbed,Greenfinch,Chloris chloris,7,37.5,red,,
Attenborough,32,52.910867,-1.21381,reedbed,Kingfisher,Alcedo atthis,6,50,green,,
Attenborough,32,52.910867,-1.21381,reedbed,Moorhen,Gallinula chloropus,4,37.5,amber,,
Attenborough,32,52.910867,-1.21381,reedbed,Coot,Fulica atra,3,12.5,green,,
Attenborough,32,52.910867,-1.21381,reedbed,Oystercatcher,Haematopus ostralegus,3,12.5,amber,,
Attenborough,33,52.91502,-1.21656,willow scrub,Black-headed Gull,Chroicocephalus ridibundus,991,100,amber,,
Attenborough,33,52.91502,-1.21656,willow scrub,Reed Warbler,Acrocephalus scirpaceus,450,100,green,,
Attenborough,33,52.91502,-1.21656,willow scrub,Mallard,Anas platyrhynchos,284,100,amber,,
Attenborough,33,52.91502,-1.21656,willow scrub,Coot,Fulica atra,280,100,green,,
Attenborough,33,52.91502,-1.21656,willow scrub,Goldfinch,Carduelis carduelis,256,87.5,green,,
Attenborough,33,52.91502,-1.21656,willow scrub,Dunnock,Prunella modularis,233,100,amber,,
Attenborough,33,52.91502,-1.21656,willow scrub,Magpie,Pica pica,228,100,green,,
Attenborough,33,52.91502,-1.21656,willow scrub,Blackbird,Turdus merula,221,100,green,,
Attenborough,33,52.91502,-1.21656,willow scrub,Greenfinch,Chloris chloris,221,100,red,,
Attenborough,33,52.91502,-1.21656,willow scrub,Wren,Troglodytes troglodytes,91,87.5,amber,,
Attenborough,33,52.91502,-1.21656,willow scrub,Blue Tit,Cyanistes caeruleus,88,100,green,,
Attenborough,33,52.91502,-1.21656,willow scrub,Reed Bunting,Emberiza schoeniclus,87,100,amber,,
Attenborough,33,52.91502,-1.21656,willow scrub,Woodpigeon,Columba palumbus,49,75,amber,,
Attenborough,33,52.91502,-1.21656,willow scrub,Common Tern,Sterna hirundo,41,87.5,amber,,
Attenborough,33,52.91502,-1.21656,willow scrub,Cettis Warbler,Cettia cetti,39,62.5,green,,
Attenborough,33,52.91502,-1.21656,willow scrub,Moorhen,Gallinula chloropus,38,87.5,amber,,
Attenborough,33,52.91502,-1.21656,willow scrub,Jackdaw,Corvus monedula,30,75,green,,
Attenborough,33,52.91502,-1.21656,willow scrub,Carrion Crow,Corvus corone,28,87.5,green,,
Attenborough,33,52.91502,-1.21656,willow scrub,Great Tit,Parus major,26,50,green,,
Attenborough,33,52.91502,-1.21656,willow scrub,Whitethroat,Curruca communis,25,25,amber,,
Attenborough,33,52.91502,-1.21656,willow scrub,Canada Goose,Branta canadensis,16,50,introduced,,
Attenborough,33,52.91502,-1.21656,willow scrub,Grey Heron,Ardea cinerea,14,62.5,green,,
Attenborough,33,52.91502,-1.21656,willow scrub,Blackcap,Sylvia atricapilla,13,50,green,,
Attenborough,33,52.91502,-1.21656,willow scrub,Swift,Apus apus,11,12.5,red,,
Attenborough,33,52.91502,-1.21656,willow scrub,Long-tailed Tit,Aegithalos caudatus,10,75,green,,
Attenborough,33,52.91502,-1.21656,willow scrub,Robin,Erithacus rubecula,9,50,green,,
Attenborough,33,52.91502,-1.21656,willow scrub,Gadwall,Mareca strepera,8,37.5,amber,,
Attenborough,33,52.91502,-1.21656,willow scrub,Mute Swan,Cygnus olor,7,50,green,,
Attenborough,33,52.91502,-1.21656,willow scrub,Oystercatcher,Haematopus ostralegus,7,25,amber,,
Attenborough,33,52.91502,-1.21656,willow scrub,Tawny Owl,Strix aluco,5,25,amber,,
Attenborough,33,52.91502,-1.21656,willow scrub,Greylag Goose,Anser anser,4,12.5,amber,,
Attenborough,33,52.91502,-1.21656,willow scrub,Great Spotted Woodpecker,Dendrocopos major,4,12.5,green,,
Attenborough,33,52.91502,-1.21656,willow scrub,Buzzard,Buteo buteo,3,25,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Greenfinch,Chloris chloris,792,100,red,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Wren,Troglodytes troglodytes,526,87.5,amber,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Goldfinch,Carduelis carduelis,459,87.5,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Magpie,Pica pica,291,87.5,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Blackbird,Turdus merula,288,100,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Black-headed Gull,Chroicocephalus ridibundus,164,100,amber,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Blackcap,Sylvia atricapilla,103,87.5,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Woodpigeon,Columba palumbus,97,87.5,amber,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Long-tailed Tit,Aegithalos caudatus,83,75,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Dunnock,Prunella modularis,70,87.5,amber,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Chiffchaff,Phylloscopus collybita,65,75,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Whitethroat,Curruca communis,57,37.5,amber,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Treecreeper,Certhia familiaris,53,87.5,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Robin,Erithacus rubecula,46,75,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Cettis Warbler,Cettia cetti,44,87.5,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Reed Warbler,Acrocephalus scirpaceus,34,62.5,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Blue Tit,Cyanistes caeruleus,25,75,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Swift,Apus apus,21,62.5,red,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Carrion Crow,Corvus corone,19,62.5,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Garden Warbler,Sylvia borin,18,50,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Mallard,Anas platyrhynchos,17,87.5,amber,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Canada Goose,Branta canadensis,17,62.5,introduced,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Song Thrush,Turdus philomelos,17,62.5,amber,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Great Tit,Parus major,16,25,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Jackdaw,Corvus monedula,13,50,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Coot,Fulica atra,9,37.5,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Stock Dove,Columba oenas,9,50,amber,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Green Woodpecker,Picus viridis,7,50,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Grey Heron,Ardea cinerea,4,25,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Greylag Goose,Anser anser,3,12.5,amber,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Chaffinch,Fringilla coelebs,3,12.5,green,,
Attenborough,35,52.91667,-1.21381,bramble scrub,Moorhen,Gallinula chloropus,2,12.5,amber,,
Attenborough,36,52.91385,-1.21844,willow scrub,Blackbird,Turdus merula,660,100,green,,
Attenborough,36,52.91385,-1.21844,willow scrub,Woodpigeon,Columba palumbus,418,100,amber,,
Attenborough,36,52.91385,-1.21844,willow scrub,Blue Tit,Cyanistes caeruleus,373,100,green,,
Attenborough,36,52.91385,-1.21844,willow scrub,Blackcap,Sylvia atricapilla,345,87.5,green,,
Attenborough,36,52.91385,-1.21844,willow scrub,Wren,Troglodytes troglodytes,205,87.5,amber,,
Attenborough,36,52.91385,-1.21844,willow scrub,Chiffchaff,Phylloscopus collybita,168,87.5,green,,
Attenborough,36,52.91385,-1.21844,willow scrub,Magpie,Pica pica,128,87.5,green,,
Attenborough,36,52.91385,-1.21844,willow scrub,Robin,Erithacus rubecula,121,100,green,,
Attenborough,36,52.91385,-1.21844,willow scrub,Treecreeper,Certhia familiaris,86,87.5,green,,
Attenborough,36,52.91385,-1.21844,willow scrub,Carrion Crow,Corvus corone,74,87.5,green,,
Attenborough,36,52.91385,-1.21844,willow scrub,Greenfinch,Chloris chloris,70,87.5,red,,
Attenborough,36,52.91385,-1.21844,willow scrub,Stock Dove,Columba oenas,69,87.5,amber,,
Attenborough,36,52.91385,-1.21844,willow scrub,Tawny Owl,Strix aluco,47,50,amber,,
Attenborough,36,52.91385,-1.21844,willow scrub,Goldcrest,Regulus regulus,45,87.5,green,,
Attenborough,36,52.91385,-1.21844,willow scrub,Dunnock,Prunella modularis,44,87.5,amber,,
Attenborough,36,52.91385,-1.21844,willow scrub,Great Spotted Woodpecker,Dendrocopos major,40,50,green,,
Attenborough,36,52.91385,-1.21844,willow scrub,Goldfinch,Carduelis carduelis,38,75,green,,
Attenborough,36,52.91385,-1.21844,willow scrub,Jackdaw,Corvus monedula,37,50,green,,
Attenborough,36,52.91385,-1.21844,willow scrub,Song Thrush,Turdus philomelos,35,75,amber,,
Attenborough,36,52.91385,-1.21844,willow scrub,Cettis Warbler,Cettia cetti,33,87.5,green,,
Attenborough,36,52.91385,-1.21844,willow scrub,Great Tit,Parus major,31,75,green,,
Attenborough,36,52.91385,-1.21844,willow scrub,Spotted Flycatcher,Muscicapa striata,24,37.5,red,,
Attenborough,36,52.91385,-1.21844,willow scrub,Cuckoo,Cuculus canorus,14,50,red,,
Attenborough,36,52.91385,-1.21844,willow scrub,Black-headed Gull,Chroicocephalus ridibundus,12,62.5,amber,,
Attenborough,36,52.91385,-1.21844,willow scrub,Canada Goose,Branta canadensis,10,12.5,introduced,,
Attenborough,36,52.91385,-1.21844,willow scrub,House Sparrow,Passer domesticus,7,12.5,red,,
Attenborough,36,52.91385,-1.21844,willow scrub,Collared Dove,Streptopelia decaocto,7,50,green,,
Attenborough,36,52.91385,-1.21844,willow scrub,Moorhen,Gallinula chloropus,5,50,amber,,
Attenborough,36,52.91385,-1.21844,willow scrub,Chaffinch,Fringilla coelebs,5,37.5,green,,
Attenborough,36,52.91385,-1.21844,willow scrub,Swift,Apus apus,4,12.5,red,,
Attenborough,36,52.91385,-1.21844,willow scrub,Grey Heron,Ardea cinerea,4,50,green,,
Attenborough,36,52.91385,-1.21844,willow scrub,Coot,Fulica atra,4,25,green,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Robin,Erithacus rubecula,409,100,green,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Whitethroat,Curruca communis,227,87.5,amber,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Spotted Flycatcher,Muscicapa striata,190,62.5,red,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Woodpigeon,Columba palumbus,164,75,amber,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Dunnock,Prunella modularis,145,87.5,amber,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Blackbird,Turdus merula,121,100,green,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Song Thrush,Turdus philomelos,109,75,amber,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Hawfinch,Coccothraustes coccothraustes,89,50,red,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Carrion Crow,Corvus corone,84,100,green,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Magpie,Pica pica,78,87.5,green,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Goldfinch,Carduelis carduelis,76,87.5,green,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Chiffchaff,Phylloscopus collybita,60,87.5,green,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Willow Warbler,Phylloscopus trochilus,58,75,amber,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Cuckoo,Cuculus canorus,50,62.5,red,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Garden Warbler,Sylvia borin,45,50,green,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Canada Goose,Branta canadensis,40,75,introduced,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Blue Tit,Cyanistes caeruleus,35,62.5,green,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Stock Dove,Columba oenas,30,87.5,amber,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Wren,Troglodytes troglodytes,29,75,amber,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Coot,Fulica atra,23,50,green,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Reed Bunting,Emberiza schoeniclus,23,75,amber,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Kingfisher,Alcedo atthis,21,37.5,green,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Mallard,Anas platyrhynchos,21,100,amber,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Greenfinch,Chloris chloris,17,62.5,red,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Jackdaw,Corvus monedula,14,62.5,green,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Green Woodpecker,Picus viridis,13,37.5,green,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Moorhen,Gallinula chloropus,12,62.5,amber,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Great Spotted Woodpecker,Dendrocopos major,12,62.5,green,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Great Tit,Parus major,10,37.5,green,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Ring-necked Parakeet,Psittacula krameri,9,50,introduced,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Black-headed Gull,Chroicocephalus ridibundus,5,37.5,amber,,
Attenborough,37,52.909535,-1.225622,other neutral grassland,Long-tailed Tit,Aegithalos caudatus,4,25,green,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Wren,Troglodytes troglodytes,922,100,amber,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Woodpigeon,Columba palumbus,580,100,amber,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Magpie,Pica pica,453,87.5,green,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Robin,Erithacus rubecula,385,100,green,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Chiffchaff,Phylloscopus collybita,326,87.5,green,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Goldcrest,Regulus regulus,256,75,green,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Blackbird,Turdus merula,135,100,green,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Carrion Crow,Corvus corone,85,100,green,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Greenfinch,Chloris chloris,50,75,red,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Blue Tit,Cyanistes caeruleus,45,100,green,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Treecreeper,Certhia familiaris,38,87.5,green,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Tawny Owl,Strix aluco,36,37.5,amber,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Cuckoo,Cuculus canorus,28,62.5,red,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Great Tit,Parus major,23,75,green,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Dunnock,Prunella modularis,18,87.5,amber,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Goldfinch,Carduelis carduelis,15,25,green,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Blackcap,Sylvia atricapilla,14,62.5,green,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,House Sparrow,Passer domesticus,11,37.5,red,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Green Woodpecker,Picus viridis,10,62.5,green,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Ring-necked Parakeet,Psittacula krameri,10,50,introduced,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Jackdaw,Corvus monedula,7,50,green,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Grey Heron,Ardea cinerea,4,50,green,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Canada Goose,Branta canadensis,3,25,introduced,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Black-headed Gull,Chroicocephalus ridibundus,2,12.5,amber,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Pheasant,Phasianus colchicus,1,12.5,introduced,,
Attenborough,38,52.911445,-1.222159,lowland mixed deciduous woodland,Song Thrush,Turdus philomelos,1,12.5,amber,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Chiffchaff,Phylloscopus collybita,2653,100,green,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Tawny Owl,Strix aluco,593,87.5,amber,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Blackbird,Turdus merula,530,100,green,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Robin,Erithacus rubecula,346,100,green,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Woodpigeon,Columba palumbus,314,87.5,amber,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Magpie,Pica pica,279,87.5,green,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Greenfinch,Chloris chloris,277,87.5,red,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Wren,Troglodytes troglodytes,213,87.5,amber,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Willow Warbler,Phylloscopus trochilus,168,100,amber,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Dunnock,Prunella modularis,119,87.5,amber,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Song Thrush,Turdus philomelos,77,87.5,amber,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Blue Tit,Cyanistes caeruleus,75,87.5,green,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Goldcrest,Regulus regulus,38,75,green,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Carrion Crow,Corvus corone,31,87.5,green,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Cuckoo,Cuculus canorus,29,37.5,red,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Goldfinch,Carduelis carduelis,21,75,green,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Ring-necked Parakeet,Psittacula krameri,14,50,introduced,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,House Sparrow,Passer domesticus,13,50,red,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Green Woodpecker,Picus viridis,11,50,green,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Pheasant,Phasianus colchicus,10,25,introduced,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Jackdaw,Corvus monedula,10,37.5,green,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Buzzard,Buteo buteo,9,37.5,green,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Canada Goose,Branta canadensis,7,25,introduced,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Blackcap,Sylvia atricapilla,7,62.5,green,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Mallard,Anas platyrhynchos,5,50,amber,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Long-tailed Tit,Aegithalos caudatus,4,50,green,,
Attenborough,39,52.910788,-1.222839,other neutral grassland,Black-headed Gull,Chroicocephalus ridibundus,4,12.5,amber,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Garden Warbler,Sylvia borin,1503,87.5,green,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Willow Warbler,Phylloscopus trochilus,686,87.5,amber,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Blackcap,Sylvia atricapilla,638,87.5,green,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Robin,Erithacus rubecula,513,100,green,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Blackbird,Turdus merula,209,100,green,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Woodpigeon,Columba palumbus,132,87.5,amber,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Song Thrush,Turdus philomelos,120,75,amber,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Cuckoo,Cuculus canorus,119,75,red,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Chiffchaff,Phylloscopus collybita,83,87.5,green,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Wren,Troglodytes troglodytes,70,87.5,amber,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Carrion Crow,Corvus corone,69,87.5,green,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Green Woodpecker,Picus viridis,65,62.5,green,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Treecreeper,Certhia familiaris,54,87.5,green,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Tawny Owl,Strix aluco,45,75,amber,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Reed Bunting,Emberiza schoeniclus,43,62.5,amber,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Stock Dove,Columba oenas,41,75,amber,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Blue Tit,Cyanistes caeruleus,37,87.5,green,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Magpie,Pica pica,36,75,green,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Long-tailed Tit,Aegithalos caudatus,33,75,green,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Dunnock,Prunella modularis,20,62.5,amber,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Jackdaw,Corvus monedula,17,75,green,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Great Tit,Parus major,17,62.5,green,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Goldfinch,Carduelis carduelis,14,50,green,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Ring-necked Parakeet,Psittacula krameri,13,50,introduced,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Great Spotted Woodpecker,Dendrocopos major,11,62.5,green,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Canada Goose,Branta canadensis,11,25,introduced,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Black-headed Gull,Chroicocephalus ridibundus,10,50,amber,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Greenfinch,Chloris chloris,7,37.5,red,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Mallard,Anas platyrhynchos,4,37.5,amber,,
Attenborough,40,52.909295,-1.221356,lowland mixed deciduous woodland,Grey Heron,Ardea cinerea,3,25,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Reed Bunting,Emberiza schoeniclus,1331,87.5,amber,,
Attenborough,41,52.909079,-1.223227,willow scrub,Blackbird,Turdus merula,429,87.5,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Garden Warbler,Sylvia borin,371,50,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Tawny Owl,Strix aluco,363,75,amber,,
Attenborough,41,52.909079,-1.223227,willow scrub,Reed Warbler,Acrocephalus scirpaceus,257,100,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Willow Warbler,Phylloscopus trochilus,256,87.5,amber,,
Attenborough,41,52.909079,-1.223227,willow scrub,Magpie,Pica pica,169,87.5,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Robin,Erithacus rubecula,130,100,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Cuckoo,Cuculus canorus,105,87.5,red,,
Attenborough,41,52.909079,-1.223227,willow scrub,Canada Goose,Branta canadensis,99,100,introduced,,
Attenborough,41,52.909079,-1.223227,willow scrub,Woodpigeon,Columba palumbus,97,87.5,amber,,
Attenborough,41,52.909079,-1.223227,willow scrub,Blue Tit,Cyanistes caeruleus,97,87.5,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Long-tailed Tit,Aegithalos caudatus,88,50,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Coot,Fulica atra,85,87.5,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Carrion Crow,Corvus corone,55,87.5,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Mallard,Anas platyrhynchos,51,100,amber,,
Attenborough,41,52.909079,-1.223227,willow scrub,Whitethroat,Curruca communis,31,75,amber,,
Attenborough,41,52.909079,-1.223227,willow scrub,Green Woodpecker,Picus viridis,30,62.5,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Dunnock,Prunella modularis,29,87.5,amber,,
Attenborough,41,52.909079,-1.223227,willow scrub,Greenfinch,Chloris chloris,24,50,red,,
Attenborough,41,52.909079,-1.223227,willow scrub,Song Thrush,Turdus philomelos,23,75,amber,,
Attenborough,41,52.909079,-1.223227,willow scrub,Gadwall,Mareca strepera,18,87.5,amber,,
Attenborough,41,52.909079,-1.223227,willow scrub,Moorhen,Gallinula chloropus,17,87.5,amber,,
Attenborough,41,52.909079,-1.223227,willow scrub,Kingfisher,Alcedo atthis,17,37.5,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Great Spotted Woodpecker,Dendrocopos major,15,37.5,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Great Tit,Parus major,12,62.5,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Jackdaw,Corvus monedula,10,50,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Goldfinch,Carduelis carduelis,10,75,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Chiffchaff,Phylloscopus collybita,8,37.5,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Stock Dove,Columba oenas,8,37.5,amber,,
Attenborough,41,52.909079,-1.223227,willow scrub,Bullfinch,Pyrrhula pyrrhula,7,25,amber,,
